,Unnamed: 0,code,invasive,scientific_name,scope,score,severity,timing,title,Unnamed: 0.1,category,class_name,family_name,genus_name,infra_name,infra_rank,kingdom_name,order_name,phylum_name,population,taxonid
3469,3469,7.2,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Dams & water management/use,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3470,3470,7.2.11,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Dams (size unknown),865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3471,3471,8.1,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3472,3472,8.1.1,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Unspecified species,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3473,3473,8.2,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Problematic native species/diseases,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3474,3474,8.2.1,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Unspecified species,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3475,3475,9.1,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Domestic & urban waste water,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3476,3476,9.1.3,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3477,3477,9.2,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Industrial & military effluents,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3478,3478,9.2.3,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3479,3479,9.3,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3480,3480,9.3.4,,Blastocerus dichotomus,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,865,VU,MAMMALIA,CERVIDAE,Blastocerus,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2828
3481,3481,4.1,,Boettgeria obesiuscula,Minority (<50%),Medium Impact: 6,Rapid Declines,Ongoing,Roads & railroads,871,CR,GASTROPODA,CLAUSILIIDAE,Boettgeria,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2845
3482,3482,6.3,,Boettgeria obesiuscula,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Work & other activities,871,CR,GASTROPODA,CLAUSILIIDAE,Boettgeria,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2845
3483,3483,9.4,,Boettgeria obesiuscula,Minority (<50%),Past Impact,Causing/Could cause fluctuations,"Past, Unlikely to Return",Garbage & solid waste,871,CR,GASTROPODA,CLAUSILIIDAE,Boettgeria,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2845
3484,3484,1.1,,Bofilliella subarcuata,Minority (<50%),Low Impact: 5,Causing/Could cause fluctuations,Ongoing,Housing & urban areas,872,NT,GASTROPODA,CLAUSILIIDAE,Bofilliella,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2846
3485,3485,11.2,,Bofilliella subarcuata,Unknown,Unknown,Causing/Could cause fluctuations,Ongoing,Droughts,872,NT,GASTROPODA,CLAUSILIIDAE,Bofilliella,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2846
3486,3486,4.1,,Bofilliella subarcuata,Minority (<50%),Low Impact: 5,Causing/Could cause fluctuations,Ongoing,Roads & railroads,872,NT,GASTROPODA,CLAUSILIIDAE,Bofilliella,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2846
3487,3487,7.1,,Bofilliella subarcuata,Minority (<50%),Low Impact: 5,Causing/Could cause fluctuations,Ongoing,Fire & fire suppression,872,NT,GASTROPODA,CLAUSILIIDAE,Bofilliella,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2846
3488,3488,7.1.1,,Bofilliella subarcuata,Minority (<50%),Low Impact: 5,Causing/Could cause fluctuations,Ongoing,Increase in fire frequency/intensity,872,NT,GASTROPODA,CLAUSILIIDAE,Bofilliella,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2846
3489,3489,2.1,,Necromys lactens,,,,Ongoing,Annual & perennial non-timber crops,875,LC,MAMMALIA,CRICETIDAE,Necromys,,,ANIMALIA,RODENTIA,CHORDATA,,2858
3490,3490,2.1.2,,Necromys lactens,,,,Ongoing,Small-holder farming,875,LC,MAMMALIA,CRICETIDAE,Necromys,,,ANIMALIA,RODENTIA,CHORDATA,,2858
3491,3491,2.3,,Necromys lactens,,,,Ongoing,Livestock farming & ranching,875,LC,MAMMALIA,CRICETIDAE,Necromys,,,ANIMALIA,RODENTIA,CHORDATA,,2858
3492,3492,2.3.3,,Necromys lactens,,,,Ongoing,"Agro-industry grazing, ranching or farming",875,LC,MAMMALIA,CRICETIDAE,Necromys,,,ANIMALIA,RODENTIA,CHORDATA,,2858
3493,3493,2.1,,Necromys obscurus,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,877,NT,MAMMALIA,CRICETIDAE,Necromys,,,ANIMALIA,RODENTIA,CHORDATA,,2860
3494,3494,2.1.4,,Necromys obscurus,,Low Impact: 3,,Ongoing,Scale Unknown/Unrecorded,877,NT,MAMMALIA,CRICETIDAE,Necromys,,,ANIMALIA,RODENTIA,CHORDATA,,2860
3495,3495,1.1,,Bombina bombina,,Low Impact: 3,,Ongoing,Housing & urban areas,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3496,3496,1.2,,Bombina bombina,,Low Impact: 3,,Ongoing,Commercial & industrial areas,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3497,3497,2.1,,Bombina bombina,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3498,3498,2.1.3,,Bombina bombina,,Low Impact: 3,,Ongoing,Agro-industry farming,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3499,3499,2.3,,Bombina bombina,,Low Impact: 3,,Ongoing,Livestock farming & ranching,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3500,3500,2.3.3,,Bombina bombina,,Low Impact: 3,,Ongoing,"Agro-industry grazing, ranching or farming",882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3501,3501,9.1,,Bombina bombina,,Low Impact: 3,,Ongoing,Domestic & urban waste water,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3502,3502,9.1.3,,Bombina bombina,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3503,3503,9.2,,Bombina bombina,,Low Impact: 3,,Ongoing,Industrial & military effluents,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3504,3504,9.2.3,,Bombina bombina,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3505,3505,9.3,,Bombina bombina,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3506,3506,9.3.4,,Bombina bombina,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,882,LC,AMPHIBIA,BOMBINATORIDAE,Bombina,,,ANIMALIA,ANURA,CHORDATA,,2865
3507,3507,1.1,,Bos javanicus,,Low Impact: 3,Negligible declines,Ongoing,Housing & urban areas,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3508,3508,2.1,,Bos javanicus,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Annual & perennial non-timber crops,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3509,3509,2.1,,Bos javanicus,,Medium Impact: 6,Very Rapid Declines,Ongoing,Annual & perennial non-timber crops,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3510,3510,2.1.1,,Bos javanicus,,Medium Impact: 6,Very Rapid Declines,Ongoing,Shifting agriculture,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3511,3511,2.1.2,,Bos javanicus,,Medium Impact: 6,Very Rapid Declines,Ongoing,Small-holder farming,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3512,3512,2.1.3,,Bos javanicus,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Agro-industry farming,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3513,3513,2.2,,Bos javanicus,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Wood & pulp plantations,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3514,3514,2.2.2,,Bos javanicus,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Agro-industry plantations,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3515,3515,2.3,,Bos javanicus,,Low Impact: 3,,Ongoing,Livestock farming & ranching,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3516,3516,2.3.1,,Bos javanicus,,Low Impact: 3,,Ongoing,Nomadic grazing,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3517,3517,2.3.2,,Bos javanicus,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3518,3518,3.2,,Bos javanicus,Minority (<50%),Medium Impact: 6,Rapid Declines,Ongoing,Mining & quarrying,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3519,3519,4.1,,Bos javanicus,Minority (<50%),Medium Impact: 7,Very Rapid Declines,Ongoing,Roads & railroads,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3520,3520,5.1,,Bos javanicus,Whole (>90%),High Impact: 9,Very Rapid Declines,Ongoing,Hunting & trapping terrestrial animals,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3521,3521,5.1.1,,Bos javanicus,Whole (>90%),High Impact: 9,Very Rapid Declines,Ongoing,Intentional use (species is the target),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3522,3522,5.3,,Bos javanicus,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Logging & wood harvesting,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3523,3523,5.3.5,,Bos javanicus,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Motivation Unknown/Unrecorded,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3524,3524,8.1,,Bos javanicus,Minority (<50%),Low Impact: 3,"Slow, Significant Declines",Future,Invasive non-native/alien species/diseases,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3525,3525,8.1,Acacia nilotica,Bos javanicus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Acacia nilotica),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3526,3526,8.1,Bos frontalis,Bos javanicus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Bos frontalis),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3527,3527,8.1,Bos taurus,Bos javanicus,Minority (<50%),Low Impact: 3,"Slow, Significant Declines",Future,Invasive non-native/alien species/diseases (Bos taurus),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3528,3528,8.1,Lantana camara,Bos javanicus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Lantana camara),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3529,3529,8.1.1,,Bos javanicus,Minority (<50%),Low Impact: 3,"Slow, Significant Declines",Future,Unspecified species,893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3530,3530,8.1.2,Acacia nilotica,Bos javanicus,,Low Impact: 3,,Ongoing,Named species (Acacia nilotica),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3531,3531,8.1.2,Bos frontalis,Bos javanicus,,Low Impact: 3,,Ongoing,Named species (Bos frontalis),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3532,3532,8.1.2,Bos taurus,Bos javanicus,Minority (<50%),Low Impact: 3,"Slow, Significant Declines",Future,Named species (Bos taurus),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3533,3533,8.1.2,Lantana camara,Bos javanicus,,Low Impact: 3,,Ongoing,Named species (Lantana camara),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3534,3534,8.2,Cuon alpinus,Bos javanicus,,Low Impact: 3,,Ongoing,Problematic native species/diseases (Cuon alpinus),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3535,3535,8.2.2,Cuon alpinus,Bos javanicus,,Low Impact: 3,,Ongoing,Named species (Cuon alpinus),893,EN,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2888
3536,3536,2.1,,Bos sauveli,Majority (50-90%),Medium Impact: 7,Rapid Declines,Ongoing,Annual & perennial non-timber crops,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3537,3537,2.1,,Bos sauveli,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Annual & perennial non-timber crops,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3538,3538,2.1,,Bos sauveli,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3539,3539,2.1.1,,Bos sauveli,,Low Impact: 3,,Ongoing,Shifting agriculture,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3540,3540,2.1.2,,Bos sauveli,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Small-holder farming,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3541,3541,2.1.3,,Bos sauveli,Majority (50-90%),Medium Impact: 7,Rapid Declines,Ongoing,Agro-industry farming,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3542,3542,2.2,,Bos sauveli,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Wood & pulp plantations,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3543,3543,2.2.2,,Bos sauveli,Majority (50-90%),High Impact: 8,Very Rapid Declines,Ongoing,Agro-industry plantations,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3544,3544,3.2,,Bos sauveli,,Low Impact: 3,,Ongoing,Mining & quarrying,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3545,3545,4.1,,Bos sauveli,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Roads & railroads,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3546,3546,5.1,,Bos sauveli,Majority (50-90%),Medium Impact: 7,Rapid Declines,Ongoing,Hunting & trapping terrestrial animals,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3547,3547,5.1.1,,Bos sauveli,Majority (50-90%),Medium Impact: 7,Rapid Declines,Ongoing,Intentional use (species is the target),894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3548,3548,5.3,,Bos sauveli,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Logging & wood harvesting,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3549,3549,5.3.5,,Bos sauveli,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Motivation Unknown/Unrecorded,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3550,3550,8.1,,Bos sauveli,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3551,3551,8.1.1,,Bos sauveli,,Low Impact: 3,,Ongoing,Unspecified species,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3552,3552,8.2,,Bos sauveli,,Low Impact: 3,,Ongoing,Problematic native species/diseases,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3553,3553,8.2.1,,Bos sauveli,,Low Impact: 3,,Ongoing,Unspecified species,894,CR,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2890
3554,3554,1.1,,Bos gaurus,,Low Impact: 3,,Ongoing,Housing & urban areas,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3555,3555,2.1,,Bos gaurus,,No/Negligible Impact: 1,,Future,Annual & perennial non-timber crops,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3556,3556,2.1,,Bos gaurus,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3557,3557,2.1.1,,Bos gaurus,,Low Impact: 3,,Ongoing,Shifting agriculture,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3558,3558,2.1.2,,Bos gaurus,,Low Impact: 3,,Ongoing,Small-holder farming,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3559,3559,2.1.3,,Bos gaurus,,No/Negligible Impact: 1,,Future,Agro-industry farming,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3560,3560,2.2,,Bos gaurus,,No/Negligible Impact: 1,,Future,Wood & pulp plantations,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3561,3561,2.2.2,,Bos gaurus,,No/Negligible Impact: 1,,Future,Agro-industry plantations,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3562,3562,2.3,,Bos gaurus,,Low Impact: 3,,Ongoing,Livestock farming & ranching,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3563,3563,2.3.2,,Bos gaurus,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3564,3564,3.2,,Bos gaurus,,No/Negligible Impact: 1,,Future,Mining & quarrying,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3565,3565,4.1,,Bos gaurus,,Low Impact: 3,,Ongoing,Roads & railroads,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3566,3566,5.1,,Bos gaurus,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3567,3567,5.1.1,,Bos gaurus,,Low Impact: 3,,Ongoing,Intentional use (species is the target),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3568,3568,5.3,,Bos gaurus,,Low Impact: 3,,Ongoing,Logging & wood harvesting,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3569,3569,5.3.5,,Bos gaurus,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3570,3570,8.1,Bacillus anthracis,Bos gaurus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Bacillus anthracis),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3571,3571,8.1,Chromolaena odorata,Bos gaurus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Chromolaena odorata),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3572,3572,8.1,Lantana camara,Bos gaurus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Lantana camara),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3573,3573,8.1,Unspecified Parthenium,Bos gaurus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Unspecified Parthenium),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3574,3574,8.1.2,Bacillus anthracis,Bos gaurus,,Low Impact: 3,,Ongoing,Named species (Bacillus anthracis),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3575,3575,8.1.2,Chromolaena odorata,Bos gaurus,,Low Impact: 3,,Ongoing,Named species (Chromolaena odorata),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3576,3576,8.1.2,Lantana camara,Bos gaurus,,Low Impact: 3,,Ongoing,Named species (Lantana camara),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3577,3577,8.1.2,Unspecified Parthenium,Bos gaurus,,Low Impact: 3,,Ongoing,Named species (Unspecified Parthenium),895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3578,3578,8.5,,Bos gaurus,,Low Impact: 3,,Ongoing,Viral/prion-induced diseases,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3579,3579,8.5.2,,Bos gaurus,,Low Impact: 3,,Ongoing,Named species,895,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2891
3580,3580,2.3,,Bos mutus,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Livestock farming & ranching,896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3581,3581,2.3.1,,Bos mutus,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Nomadic grazing,896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3582,3582,4.1,,Bos mutus,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Roads & railroads,896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3583,3583,5.1,,Bos mutus,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3584,3584,5.1.1,,Bos mutus,,Low Impact: 3,,Ongoing,Intentional use (species is the target),896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3585,3585,5.1.3,,Bos mutus,,Low Impact: 3,,Ongoing,Persecution/control,896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3586,3586,6.3,,Bos mutus,,Low Impact: 3,,Ongoing,Work & other activities,896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3587,3587,8.2,,Bos mutus,,Low Impact: 3,,Ongoing,Problematic native species/diseases,896,VU,MAMMALIA,BOVIDAE,Bos,,,ANIMALIA,CETARTIODACTYLA,CHORDATA,,2892
3588,3588,7.1,,Bothrops insularis,,Low Impact: 3,,Ongoing,Fire & fire suppression,908,CR,REPTILIA,VIPERIDAE,Bothrops,,,ANIMALIA,SQUAMATA,CHORDATA,,2917
3589,3589,7.1.3,,Bothrops insularis,,Low Impact: 3,,Ongoing,Trend Unknown/Unrecorded,908,CR,REPTILIA,VIPERIDAE,Bothrops,,,ANIMALIA,SQUAMATA,CHORDATA,,2917
